Age,Age Group,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Salary Slab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,46-55,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,Upto 5K,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
47,46-55,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,15K+,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
47,46-55,No,Travel_Rarely,571,Sales,14,3,Medical,1,1503,3,Female,78,3,2,Sales Executive,3,Married,4591,Upto 5K,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
47,46-55,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married,19658,15K+,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
47,46-55,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced,15972,15K+,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
47,46-55,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,10K-15K,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2
47,46-55,No,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,Upto 5K,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
47,46-55,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,10K-15K,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
47,46-55,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,Upto 5K,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
47,46-55,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,5K-10K,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
47,46-55,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633,5K-10K,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
47,46-55,No,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,11957,10K-15K,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
48,46-55,Yes,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,64,1,Male,98,2,3,Laboratory Technician,3,Single,5381,5K-10K,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
48,46-55,No,Travel_Rarely,530,Sales,29,1,Medical,1,473,1,Female,91,3,3,Manager,3,Married,12504,10K-15K,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
48,46-55,No,Travel_Rarely,163,Sales,2,5,Marketing,1,595,2,Female,37,3,2,Sales Executive,4,Married,4051,Upto 5K,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
48,46-55,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664,4,Female,40,2,4,Manager,1,Married,15402,15K+,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0
48,46-55,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,8120,5K-10K,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
48,46-55,No,Travel_Rarely,1469,Research & Development,20,4,Medical,1,945,4,Male,51,3,1,Research Scientist,3,Married,2259,Upto 5K,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
48,46-55,No,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,1022,1,Male,97,2,2,Healthcare Representative,3,Single,4240,Upto 5K,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
48,46-55,No,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,1024,3,Male,78,2,3,Healthcare Representative,3,Single,10999,10K-15K,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
48,46-55,No,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,16885,15K+,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
48,46-55,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,Upto 5K,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
48,46-55,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4,Single,18265,15K+,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
48,46-55,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,5K-10K,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
48,46-55,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,5486,5K-10K,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
48,46-55,No,Travel_Rarely,492,Sales,16,4,Life Sciences,1,1557,3,Female,96,3,2,Sales Executive,3,Divorced,6439,5K-10K,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
48,46-55,No,Travel_Rarely,1108,Research & Development,15,4,Other,1,1576,3,Female,65,3,1,Research Scientist,1,Married,2367,Upto 5K,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
48,46-55,No,Travel_Frequently,365,Research & Development,4,5,Medical,1,1644,3,Male,89,2,4,Manager,4,Married,15202,15K+,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
48,46-55,Yes,Travel_Frequently,708,Sales,7,2,Medical,1,1691,4,Female,95,3,1,Sales Representative,3,Married,2655,Upto 5K,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
48,46-55,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,15K+,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
48,46-55,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,15K+,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
49,46-55,No,Travel_Frequently,279,Research & Development,8,1,Life Sciences,1,2,3,Male,61,2,2,Research Scientist,2,Married,5130,5K-10K,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
49,46-55,No,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5K-10K,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
49,46-55,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,5K-10K,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
49,46-55,No,Travel_Frequently,636,Research & Development,10,4,Life Sciences,1,396,3,Female,35,3,5,Research Director,1,Single,18665,15K+,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
49,46-55,No,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,1,431,3,Female,90,2,4,Healthcare Representative,3,Single,13964,10K-15K,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
49,46-55,No,Travel_Rarely,1261,Research & Development,7,3,Other,1,499,2,Male,31,2,3,Healthcare Representative,3,Single,10965,10K-15K,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
49,46-55,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,3,Divorced,19502,15K+,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
49,46-55,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,7654,5K-10K,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
49,46-55,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,887,3,Female,36,3,1,Research Scientist,1,Married,3580,Upto 5K,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
49,46-55,No,Travel_Rarely,527,Research & Development,8,2,Other,1,944,1,Female,51,3,3,Laboratory Technician,2,Married,7403,5K-10K,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
49,46-55,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,13120,10K-15K,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
49,46-55,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,18711,15K+,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
49,46-55,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284,Upto 5K,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
49,46-55,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,6651,5K-10K,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
49,46-55,No,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,10K-15K,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
49,46-55,No,Travel_Rarely,271,Research & Development,3,2,Medical,1,1509,3,Female,43,2,2,Laboratory Technician,1,Married,4789,Upto 5K,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
49,46-55,No,Travel_Rarely,722,Research & Development,25,4,Life Sciences,1,1617,3,Female,84,3,1,Laboratory Technician,1,Married,3211,Upto 5K,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
49,46-55,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,16413,15K+,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
49,46-55,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,10K-15K,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
49,46-55,No,Travel_Rarely,464,Research & Development,16,3,Medical,1,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,Upto 5K,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
49,46-55,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1677,3,Male,36,3,4,Manager,3,Single,15379,15K+,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
49,46-55,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,Upto 5K,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
49,46-55,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,15K+,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
49,46-55,No,Travel_Frequently,1023,Sales,2,3,Medical,1,2065,4,Male,63,2,2,Sales Executive,2,Married,5390,5K-10K,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
50,46-55,Yes,Travel_Rarely,869,Sales,3,2,Marketing,1,47,1,Male,86,2,1,Sales Representative,3,Married,2683,Upto 5K,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
50,46-55,No,Travel_Rarely,989,Research & Development,7,2,Medical,1,80,2,Female,43,2,5,Research Director,3,Divorced,18740,15K+,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
50,46-55,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,141,1,Female,73,3,5,Research Director,2,Married,18172,15K+,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
50,46-55,No,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208,5K-10K,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
50,46-55,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2,Single,19926,15K+,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
50,46-55,No,Travel_Rarely,328,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,Upto 5K,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
50,46-55,No,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,Female,68,3,5,Manager,4,Divorced,19517,15K+,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
50,46-55,No,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,385,1,Male,96,3,5,Research Director,2,Divorced,19144,15K+,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
50,46-55,No,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,1,491,4,Male,100,2,3,Healthcare Representative,4,Single,10496,10K-15K,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
50,46-55,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2,Male,88,2,4,Manager,3,Married,17046,15K+,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
50,46-55,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,18200,15K+,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
50,46-55,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3221,Upto 5K,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
50,46-55,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,6796,5K-10K,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
50,46-55,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,3875,Upto 5K,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
50,46-55,No,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,17639,15K+,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
50,46-55,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98,3,4,Manager,1,Divorced,17924,15K+,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
50,46-55,No,Travel_Rarely,1126,Research & Development,1,2,Medical,1,997,4,Male,66,3,4,Research Director,4,Divorced,17399,15K+,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
50,46-55,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973,10K-15K,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
50,46-55,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,2380,Upto 5K,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
50,46-55,No,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,6347,5K-10K,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
50,46-55,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,19237,15K+,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
50,46-55,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,4728,Upto 5K,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
50,46-55,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856,15K+,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
50,46-55,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880,15K+,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
50,46-55,No,Travel_Frequently,333,Research & Development,22,5,Medical,1,1539,3,Male,88,1,4,Research Director,4,Single,14411,10K-15K,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
50,46-55,No,Travel_Rarely,264,Sales,9,3,Marketing,1,1591,3,Male,59,3,5,Manager,3,Married,19331,15K+,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
50,46-55,No,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,11245,10K-15K,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
50,46-55,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,13269,10K-15K,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
50,46-55,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,1,2044,2,Male,94,3,2,Sales Executive,3,Divorced,6728,5K-10K,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
50,46-55,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,10854,10K-15K,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
51,46-55,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,116,4,Male,96,3,1,Laboratory Technician,4,Married,2075,Upto 5K,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
51,46-55,No,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,5441,5K-10K,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
51,46-55,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,5K-10K,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
51,46-55,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537,15K+,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
51,46-55,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,10K-15K,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
51,46-55,No,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132,5K-10K,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
51,46-55,No,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,10K-15K,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
51,46-55,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,12490,10K-15K,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
51,46-55,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,Male,96,3,1,Research Scientist,4,Married,2723,Upto 5K,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
51,46-55,No,Travel_Rarely,1302,Research & Development,2,3,Medical,1,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,5K-10K,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
51,46-55,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,Female,87,3,2,Sales Executive,4,Married,4936,Upto 5K,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
51,46-55,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,16307,15K+,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
51,46-55,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,2461,Upto 5K,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
51,46-55,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,15K+,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
51,46-55,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,Upto 5K,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
51,46-55,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Divorced,14026,10K-15K,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
51,46-55,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,10K-15K,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
51,46-55,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,10596,10K-15K,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
51,46-55,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116,10K-15K,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
52,46-55,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3,Married,19999,15K+,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
52,46-55,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,3212,Upto 5K,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
52,46-55,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,Male,79,2,5,Manager,3,Single,19068,15K+,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
52,46-55,Yes,Travel_Rarely,723,Research & Development,8,4,Medical,1,433,3,Male,85,2,2,Research Scientist,2,Married,4941,Upto 5K,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
52,46-55,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969,5K-10K,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
52,46-55,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,16555,15K+,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
52,46-55,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577,5K-10K,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
52,46-55,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,16856,15K+,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
52,46-55,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,4258,Upto 5K,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
52,46-55,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,3149,Upto 5K,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
52,46-55,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4,Married,13826,10K-15K,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
52,46-55,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,976,4,Male,70,3,4,Manager,4,Married,17099,15K+,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
52,46-55,Yes,Travel_Rarely,266,Sales,2,1,Marketing,1,1038,1,Female,57,1,5,Manager,4,Married,19845,15K+,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4
52,46-55,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,10445,10K-15K,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
52,46-55,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,5K-10K,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
52,46-55,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247,10K-15K,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
52,46-55,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950,Upto 5K,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
52,46-55,No,Non-Travel,585,Sales,29,4,Life Sciences,1,2019,1,Male,40,3,1,Sales Representative,4,Divorced,3482,Upto 5K,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
53,46-55,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78,2,4,Manager,4,Married,15427,15K+,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
53,46-55,No,Travel_Rarely,1282,Research & Development,5,3,Other,1,32,3,Female,58,3,5,Manager,3,Divorced,19094,15K+,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
53,46-55,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,2306,Upto 5K,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
53,46-55,No,Travel_Rarely,1084,Research & Development,13,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,Upto 5K,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
53,46-55,No,Travel_Rarely,1070,Research & Development,3,4,Medical,1,386,3,Male,45,3,4,Research Director,3,Married,17584,15K+,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
53,46-55,No,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34,3,2,Sales Executive,1,Single,8381,5K-10K,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
53,46-55,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,14814,10K-15K,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
53,46-55,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,2450,Upto 5K,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
